id|Os_lang|Ru_lang|Source_File|File_mp3
90|Чызг сынтæджы хуыссы, йæ сызгъæрин дзыккутæ зæхмæ зæу-зæу кæнынц, йæ цæсгомæй худынц хуртæ, йæ дæллагхъуырæй кæсынц мæйтæ; разылд Æхсæртæджырдæм.|"И вот что увидел он: лежит н постели девушка, волнами спадают на пол ее золотые волосы. Солнце смеется на ее лице, луны блестят на ее груди.
Повернулась она к Ахсартагу, и от счастья не сдержал он улыбки."|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
91|Уæд Æхсæртæг бахудти йæ мидбылты фырцинæй æмæ фелвæста йæ фæснахæй зæлдаг кæлмæрзæны тыхтæй чызджы туджы ‘ртæхтæ æмæ йыл сæ бафу кодта.|Вынул он из-за ноговицы шелковый платок, развернул его и наложил на рану Дзерассы запекшиеся капли ее крови.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
92|Дзерассæ-рæсугъд, цы уыдис, уымæй авд ахæмы хуыздæр фестади.|Встала с постели красавица Дзерасса. И увидели братья, что в семь раз краше прежнего стала она.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
93|Фараст боны æмæ фараст æхсæвы чындзæхсæв фæкодтой|Девять дней и девять ночей пировали на свадьбе Ахсартага и дочери Донбеттыра.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
94|Æхсæртæг æмæ Донбеттыры чызгæн. Арвыл хур æмæ мæйау фидыдтой иумæ Дзерассæ æмæ Æхсæртæг.|Подобно солнцу и луне на небе сияли на свадебном пиру Ахсартаг и Дзерасса.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
95|Фæцардысты уым бонтæ ‘мæ къуыритæ, стæй иу бон æрæнкъард ис Æхсæртæг — Æхсары æрæмысыд æмæ загъта:|Шли дни. Ахсартаг и Дзерасса жили в подводной стране Донбеттыра. И вот наступил день, и вспомнил нарт Ахсартаг о брате своем Ахсаре и загрустил. И сказал он Дзерассе:|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
96|— Мæнæн ам цæрын нал æмбæлы, хъуамæ саг урон ме ‘фсымæры æмæ фæцæуон мæ хæдзармæ.|— Не подобает мне больше жить здесь, должен я найти брата своего и вернуться домой.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
97|"Дзерассæ дæр бацин кодта:
— Кæд дын хæдзар ис, уæд цæуылнæ цæуæм,— махæн ам бадын нал æмбæлы."|"И, услышав такие слова, обрадовалась Дзерасса.
— Если у тебя есть свой дом, то нам надо спешить туда. Не подобает мне дольше здесь оставаться. (Ребенка ждала тогда Дзерасса и хотела она, чтобы родился он в доме мужа.)"|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
98|"Ныллæууыдысты цæуыны къахыл.
Æмæ курдиат сахат йæ сæры хил аивæзта Дзерассæ, æмæ сæ дыууæ дæр фестадысты æргъæуон бæзджын кæсæгтæ æмæ рараст сты фурды бынæй фурды сæрмæ."|И в заветный час выдернула Дзерасса из косы своей золотой волос, обвила им себя и Ахсартага, и превратились они в рыб, перламутровой чешуей сияющих, и выплыли на поверхность моря.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
99|Æхсар уæдмæ цуан кодта, сарæзта фурды былыл тар хъæды сырддзæрмттæй мусонг æмæ æнхъæлмæ касти йе ‘фсымæрмæ.|В дремучем лесу, на берегу моря, построил себе Ахсар шатер из звериных шкур и ждал вестей о брате.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
100|Уæд иубон кæсы, æмæ денджыз урс танхъа хæссы. Сцин кодта Æхсар, ме ‘фсымæр хъæлдзæгæй ссæуы, зæгъгæ, æмæ йæхинымæры афæнд кодта: «Цон æмæ цуаны ауайон, кæд æмæ исты амарин йе ссыдмæ». Амæ ацыдис цуаны.|Однажды увидел он: вынесли волны белую пену. И обрадовался Ахсар: «Живым и веселым возвращается брат мой! Побегу я в лес на охоту, может, удастся мне зверя убить. Угощу тогда брата, и отпразднуем его возвращение». И отправился Ахсар на охоту.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
101|Уыцы рæстæджы Нарты Уæрхæг тынг мæт кæнын байдыдта, мæ фырттæ цы фесты, куы никуыцæйуал мæм зынынц, зæгъгæ. Бонæй-бонмæ йæ мæт бадомдта, басаста йын йæ уæнгон тых.|«Где же мои сыновья? Неужели я их никогда не увижу?» — так говорил старый Уархаг, и горе сгибало его, и могучая сила его надломилась.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
102|Уæд Нарты фæсивæдæн тынг æхсызгон уыдис, кæй никуыцæйуал зындысты Уæрхæджы фырттæ, уый, уымæн æмæ сын Æxcap æмæ Æхсæртæг бар нал лæвæрдтой, кодтой сыл тых. Райдыдтой Уæрхæджы зæронд сæрæй хъазын Нарты фæсивæд æмæ йæ скодтой фыдæнæн рæгъаугæс Нартæн…|"Но радовались нартские юноши тому, что не возвращаются Ахсар и Ахсартаг, везде и во всем превосходившие их.
Стали они насмехаться над сединами Уархага и назло приставили его бессменно пасти скот."|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
103|Уæрхæг дæр фырмæстæй дард фæтæры Нарты рæгъау æмæ сæ денджызы бакалы, куы та сæ фезгъалы къæдзæхы рындзæй. Къорд бонты Уæрхæг рæгъаудонæй нал цыд Нарты хъæумæ,— йæ къах æй нал хаста йæ фыртты мæтæй.|Рассердился Уархаг. В отместку не раз угонял нартские стада и топил их в море или бросал с вершины крутой скалы. И с тех пор не показывался Уархаг в селении нартов: так горевал он по своим сыновьям, что его не тянуло туда.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
104|"Æхсæртæг æмæ Дзерассæ ссыдысты денджызæй æмæ денджызы был Æхсары мусонг ауыдтой. Бацыдысты йæм. Æxcap — цуаны, мусонг — дзæгъæл.
Дзерассæ мусонджы дуарæй куы бакаст, уæд йæ цæсгомы рухсæй мусонг афтæ рæсугъд уыд, æмæ загъта:
— Цалынмæ ацы мусонджы бадынæй бафсæдон, уалынмæ ардыгæй нæ ацæудзынæн!"|"Вышли со дна морского Ахсартаг и Дзерасса, и увидели они на берегу шатер из звериных шкур.
Заглянула Дзерасса в шатер — и все в шатре осветилось сиянием, исходившим от ее лица. И таким прекрасным показался Дзерассе этот шатер, что она сказала Ахсартагу:
— Пока не посижу вдоволь в этом шатре, до тех пор не уйду отсюда."|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
105|"Æхсæртæг æм дзуры:
— Уæдæ уал бад ам, —æз ме ‘фсымæры рацагурон."|Хорошо, — ответил Ахсартаг. — Ты посиди здесь, а я пойду поищу брата.|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
106|Æмæ араст и Æхсæртæг Æхсары агурæг. Уалынмæ Æхсар йæхæдæг æрцыди йæ мусонгмæ—фæиппæрд сты кæрæдзийæ дыууæ ‘фсымæры.|"И пошел Ахсартаг искать брата.
А тем временем Ахсар возвращался уже к своему шатру.
Разошлись братья."|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
107|Дзырдуат|Словарь|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
108|æргъæу|перламутр|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
109|сæры хил|волосы|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
110|фæснахæй|?|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
111|сæрæй хъазын|(устойчивое выражение): издеваться|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
112|рæгъау|стадо, табун|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
113|фæиппæрд кæнын|отделить, обособить|ДЗЕРАССÆ|ДЗЕРАССÆ.mp3
114|1.4. ÆXCAP ÆМÆ АХСÆPTÆДЖЫ МÆЛАТ|"СМЕРТЬ АХСАРА И АХСАРТАГА
краткое содержание"|ÆXCAP_ÆМÆ_АХСÆPTÆДЖЫ_МÆЛАТ|ÆXCAP_ÆМÆ_АХСÆPTÆДЖЫ_МÆЛАТ.mp3
115|Дзерассæ Æхсары йæхи лæг фенхъæлдта, уымæн æмæ Æхсар æмæ Æхсæртæг æмхуызæттæ уыдысты, асæй дæр æмæ уындæй дæр: бурхил, дæргъæлвæс фæтæнриу æмæ цæхæрцæст гуырдтæ, æмæ сæ ничи зыдта, чи сæ кæцы у, уый, Хуыцау æмæ зæххы йедтæмæ.|"Вернулся Ахсар к своему шатру, открыл дверь и увидел Дзерассу.
 
«О, бог богов, — сказал он про себя.
— Не отнимай у нас счастья нашего ни в пути, ни дома.
Мог ли я думать, что Æхсартаг не только вернулся живой, но и привел в мой шатер свою невесту!»"|ÆXCAP_ÆМÆ_АХСÆPTÆДЖЫ_МÆЛАТ|ÆXCAP_ÆМÆ_АХСÆPTÆДЖЫ_МÆЛАТ.mp3
116|Мусонджы дуарæй куы бакаст æмæ Дзерассæйы куы федта Æхсар, уæд загъта йæхинымæры: «Хуыцауты Хуыцау, нæ амонд нын фæндагыл дæр ма фесаф æмæ бынаты дæр! Уый та кæм æнхъæл уыдтæн, æмæ Æхсæртæг æд бинойнаг æрцæудзæн!»|"Взглянула Дзерасса на Ахсара и приняла его за своего мужа.
Высокорослые, стройные и широкоплечие, искроглазые и белокурые — братья были так похожи друг на друга, что только боги да мать-земля могли различать их."|ÆXCAP_ÆМÆ_АХСÆPTÆДЖЫ_МÆЛАТ|ÆXCAP_ÆМÆ_АХСÆPTÆДЖЫ_МÆЛАТ.mp3
117|"Дзерассæ йæм скаст æмæ йæ фæрсы:
— Куыд æрæгмæ цыдтæ?"|— Отчего ты так долго не возвращался? — спросила Дзерасса.|ÆXCAP_ÆМÆ_АХСÆPTÆДЖЫ_МÆЛАТ|ÆXCAP_ÆМÆ_АХСÆPTÆДЖЫ_МÆЛАТ.mp3
118|"Ахсар æм ницы сдзырдта.
— Уа их фæуай! Нал мæ зоныс? — афæдзæй-афæдзмæ доны бын иумæ куы уыдыстæм, — зæгъгæ, йæм бадзырдта Дзерассæ."|"Ахсар ничего не ответил.
Что с тобой? Или ты не узнаешь меня? Ведь целый год прожили мы вместе под водой в стране Донбеттыра"|ÆXCAP_ÆМÆ_АХСÆPTÆДЖЫ_МÆЛАТ|ÆXCAP_ÆМÆ_АХСÆPTÆДЖЫ_МÆЛАТ.mp3
